,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
84,ghantasala,thunintha pin,1953,pop,rebel runner signal turn green restless young romantic want machine problem poison know cure clean systems nature pure learn match beat world learn catch heat world mistake learn mend mess make know right young choose world weak lose world radio receiver tune factories farm writer ranger young bear arm problem power weapons patrol walk fine line selfcontrol try save world try pave world concern yesterday know constant change today know right weak choose wise world fool lose world learn match beat world learn catch heat world world,87,0.0008771929915659914,0.0008771930635766536,0.4213088077671624,0.05773234860980831,0.0008771929880687945,0.0008771929873025952,0.01933393427166747,0.18132392850136214,0.0008771930290968345,0.0345828154338273,0.0008771930609518322,0.024780211413219632,0.1379589019267674,0.0008771930399437868,0.0008771930570810114,0.000877192985663736,0.3404094010614102,0.6407455836730507,0.881525985467857,0.019635627530364373,0.6609645507007419,0.4754590934171316,world/life,0.9571428571428572
86,les paul,i'm sitting on top of the world,1953,pop,sit world roll roll quit blue world sing song sing song hallelujah phone parson ready like humpty dumpty ready fall sit world roll roll quit blue world sing song sing song,31,0.001879699250033316,0.001879699282427242,0.14856086843833338,0.04650309343777676,0.0018796992511049466,0.0018796992991052862,0.0018796992481205303,0.0018796992792515517,0.13618414190947636,0.4586241172478544,0.001879699346676842,0.00187969931500512,0.001879699287156683,0.0018796994162853665,0.040905720046949645,0.0018796992508542405,0.7400628181522799,0.6384893469733097,0.5672686418359858,0.037145748987854256,0.7609233305853257,0.550536513252466,music,0.9571428571428572
90,les paul,the world is waiting for the sunrise,1953,pop,dear world wait sunrise cover world wait sunrise heart call dear world wait sunrise little cover heart call thrush high sleepy mate call heart call,25,0.00263157894736867,0.0026315791497850995,0.15843700382365164,0.1232554752815456,0.00263157894736867,0.05275104497066702,0.32573706018672804,0.002631578962532643,0.002631578996192091,0.2182810742407309,0.0026315790360287405,0.08732781436595796,0.0026315790241328526,0.0026315790421567744,0.0026315792343734852,0.00263157894736867,0.6913245965558323,0.69007512242648,0.5622485564744544,0.00030060728744939273,0.9144682605111293,0.5595458036327059,romantic,0.9571428571428572
99,t. m. soundararajan,ethanai periya,1953,pop,watch world surround inside phone booth begin astound try couth say sunday cause rybody tellin truth monday yeah monday cause rybody drinkin vermouth lend hand kiss stand give away free acid joke smoke barely drive dusk headlights headphones tomorrow plan shop spree love hard like billboard grin toast life beauty head begin spin press cheek rainwashed streets weep reincarnation come december thirtyfirst worst time year think people like share beer have january explanations appear,74,0.001253132886281409,0.06619220578867673,0.33570847832039524,0.0012531328956689057,0.027847336503557675,0.0012531328685006842,0.05926597314473943,0.0012531329458912504,0.0012531329300120482,0.0012531328629649238,0.3820738983183802,0.0012531329106295062,0.055238909857472526,0.058635603398328136,0.0012531329803091669,0.0012531328422638217,0.4497996317556592,0.7630182293669717,0.9317268390831718,0.0013866396761133602,0.7887469084913438,0.5295148356985724,world/life,0.9571428571428572
100,talat mahmood,ansoo to nahin hai ankhon men,1953,pop,yeah dance ceiling dance floor people come door know party go dance romance night long know cold outside come baby satisfy time steal groove party party party baby house party come baby crazy soul know gonna lose control boogaloo want know cold outside come baby satisfy time steal groove party party party baby house party yeah yeah know baby know cold outside come baby satisfy time steal groove party party party baby house party say groove baby lose say roll stroll baby control party baby party baby party baby house party party party party party party party party come body party party come body,104,0.2655701149239978,0.0005370569739614044,0.0005370569392561422,0.04224882789215667,0.04893438541910778,0.0005370569346555305,0.0005370569824280323,0.0005370569585759133,0.41440000946368805,0.0005370569445535043,0.09468332892042908,0.033427377554011574,0.0005370569478416832,0.0005370569349899273,0.0005370569590469107,0.0005370569660692904,0.3090003249214774,0.460067174319924,0.9929718804938561,0.868421052631579,0.44352844187963725,0.16814218822449709,obscene,0.9571428571428572
101,andy williams,it's the most wonderful time of the year,1953,pop,wonderful time year kid jingle bell tell good cheer wonderful time year haphappiest season holiday greet meet friends come haphappiest season party host marshmallows toast carol snow scary ghost stories tales glory christmases long long wonderful time year mistletoeing hearts glow love ones near wonderful time year party host marshmallows toast carol snow scary ghost stories tales glory christmases long long wonderful time year mistletoeing hearts glow love ones near wonderful time wonderful time wonderful time wonderful time year,79,0.0012531328853131552,0.0602136289563282,0.0012531328882360332,0.32307729615846875,0.0012531328325042482,0.0012531328403134051,0.10516374781096888,0.0012531329296302663,0.08984880540660085,0.26082841514451355,0.0012531329085149012,0.0861283530839057,0.03830960931245326,0.0012531328383884406,0.0012531329202377327,0.02264568257764116,0.19419473627206763,0.6556418737020229,0.7781122270203084,0.0,0.7186727122835943,0.5545406423103503,night/time,0.9571428571428572
102,lata mangeshkar,chandan ka palna resham ko dori,1954,pop,want know remember silly forget matter want need belong rest life marry wife wooo rest life marry wife wooo,19,0.003508771986669528,0.0035087719526866266,0.7915047479659072,0.0035087719580748156,0.0035087724586971053,0.0035087719988361587,0.003508771986175284,0.003508772239943168,0.003508771989834784,0.0035087720958265245,0.0035087720351843904,0.00350877194719424,0.003508771937044506,0.00350877196234879,0.003508772035997405,0.0035087719391557718,0.44763348857359475,0.49991026331307836,0.9879517951323247,4.3522267206477737e-05,0.41673536685902723,0.14111431708377675,world/life,0.9428571428571428
106,lata mangeshkar,le chal ri nindiya le chal hamen,1954,pop,stand stand walk jaw hell walk jaw hell anytime anytime stand wipe anytime wipe anytime anytime stand raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops,64,0.005847953270329798,0.7644234903064051,0.005847953245527655,0.005847953219813371,0.005847953216374408,0.0058479532388369705,0.005847953236684528,0.005847953349623759,0.005847953243036203,0.0058479532292468805,0.005847953593360222,0.00584795331757145,0.005847953243048659,0.0058479533551519785,0.1361613040694914,0.005847953216374408,0.4248889851619192,0.5110632515447529,0.9889558122046308,0.8076923076923076,0.5640972794723825,0.17014425275343933,violence,0.9428571428571428
110,frankie laine,after you've gone,1954,pop,know inside know sorry tale hyde die know tragedy intent hyde evil forever kill good mean good fine line good think think free simply away face mirror close eye disappear face face mirror long live nightmare die scream tonight shall demon dream dream friend nightmare go hyde stay matter pretend flourish long go soon memory hide choose lose control control live deep inside feel devour soul need survive need dance death rejoice breathe final breath live inside forever satan know forever able separate jekyll hyde time damn hyde leave deep inside hyde forever damn hyde evil deeds hell jekyll,99,0.0006925207822633729,0.3311937227324569,0.05643103720307205,0.08160697228605919,0.0006925208602494468,0.0006925207783553486,0.0006925207896327051,0.16080865915999001,0.0006925208089932299,0.0006925207876553536,0.0006925207909829585,0.020491898201359344,0.028728577557155972,0.0006925207978879216,0.12556120832443213,0.07900394786917547,0.49095635221488143,0.5803399738481654,0.9026103439862893,0.0,0.703215169002473,0.3913723832015574,violence,0.9428571428571428
115,asha bhosle,mere hamsafar tujhe kya khabar,1954,pop,hold close tonight hear doubt alright felt special dream come true happen know care wrap arm world special mystery special,20,0.046403680855516515,0.0026315790363147843,0.002631579204587135,0.056575011639659716,0.0026315789570297,0.0026315789518793716,0.30222814063644077,0.27375487284283745,0.002631579001228629,0.0026315792517703066,0.002631578976269437,0.002631579082808176,0.002631578997140114,0.28419618757217163,0.0026315790129836,0.0026315789796231225,0.4108090544785011,0.6742814655282927,0.9889558122046308,2.095141700404858e-05,0.5610057708161582,0.33631560865564564,romantic,0.9428571428571428
118,sven-bertil taube,viljen i veta (would you like to know?),1954,pop,world trouble baby world pain world trouble grind gain give watch world go hard life live walk world sorrow world shame world sorrow grind gain spend life wish want wonder long life live walk world golden world plain world soul compass heart pair wing horizon rise bright azure rest time give walk high,53,0.023017405072997158,0.0011198208906399018,0.592210311943553,0.001119820899607638,0.0011198208286674876,0.001119820860709223,0.0011198208384673586,0.001119820856780572,0.0011198208457656343,0.001119820844149022,0.001119820879347784,0.17608558588846934,0.04086075749275718,0.0011198208469949302,0.1308718518262664,0.0011198209276890192,0.6003465829091303,0.31384765274466053,0.9939758975661623,0.0,0.6218054410552348,0.03350334865313111,world/life,0.9428571428571428
125,bobby vinton,blue velvet,1954,pop,blue wear blue bluer night softer satin light star wear blue bluer eye warmer tender sigh hold tightly feel rapture grow like flame burn brightly leave go glow blue heart precious warm memory years blue tear wear blue heart precious warm memory years blue tear blue,46,0.0014619883060900233,0.0014619883429461311,0.001461988409624349,0.0014619883422845724,0.0014619883041976248,0.0014619883292931628,0.0014619884988656756,0.0014619883163270052,0.001461988317610275,0.3229669493884643,0.0014619884042771745,0.25516705206500445,0.0014619883136617036,0.08684665274642032,0.31308952050768635,0.0014619884908505323,0.4281381999350158,0.642694151731918,0.8734938488894066,2.08502024291498e-06,0.3301731244847485,0.2582350920268981,music,0.9428571428571428
126,los hermanos arriagada,poema,1954,pop,night mind deep dream till time look eye touch soul hard hide apart feel heart know lock door throw away save save night dream belong hold feel right heart lock door throw away save save night save save turn know come baby stay save save turn need save save save save save baby save save,55,0.05799391940135201,0.000939849666798733,0.3559572805248189,0.11073755333441959,0.0009398496764458129,0.0009398496363529683,0.03000855003817892,0.00093984966768634,0.0009398496508610499,0.0009398496334781253,0.0009398496531161972,0.000939849678981641,0.000939849627138437,0.0009398496552111429,0.4321448015317837,0.0009398497028086277,0.5472760749485542,0.5083711509371074,0.7389555612003628,0.0,0.7495877988458366,0.31429289883728095,sadness,0.9428571428571428
127,the drifters,the bells of st. mary's,1954,pop,bell stmary hear call young love true love come beloved leave fall bell shall ring ring bell stmary hear call young love true love come beloved leave fall bell shall ring ring,32,0.0021052634394583087,0.0021052632026767556,0.0021052631948470903,0.0021052631773292012,0.0021052631579280352,0.002105263158429483,0.2412970788166678,0.0021052631996569065,0.0021052631794098668,0.3990760308908652,0.002105263205130184,0.0021052631955511204,0.18209837623175806,0.0021052631629895867,0.14594956615027702,0.0021052631582164252,0.28192353514567314,0.6555393174883983,0.9156625659262712,0.0,0.23124484748557297,0.2051803820099286,music,0.9428571428571428
128,the chordettes,for me and my gal,1954,pop,bell ring bird sing rybody know wed go weeks sew congregate parson wait gonna build little home land,18,0.0043859651754934665,0.004385965241243493,0.004385965217032184,0.004385969365239118,0.004385965005852612,0.09640469796465316,0.0043859649956091065,0.004385966138391957,0.004385965086765476,0.5603135113055258,0.004385965142428354,0.00438596514952944,0.17515068718604881,0.004385965074983163,0.004385965145249137,0.004385965711186434,0.4996209249431388,0.30366894854241966,0.9949799146384686,0.0,0.09624896949711459,0.018487864686064264,music,0.9428571428571428
130,harry belafonte,mark twain,1954,pop,granddad tell river pilot showboat call stage hobnob southern bell roustabout listen paddle wheel hear leadsman shout twain fathom deep twain heave gang plank start twain play banjos mississippi round gulf mexico gamblers crook fakers minstrel dance singin lamour import straight floatin palace showboat call stage granddad calliope quiet rudder rust main deck paddle wheel cover high dust granddad standin halo round pilot hear,64,0.002392344566198753,0.002392344762364262,0.0023923445053120624,0.0023923445282290224,0.0023923445016179323,0.0023923445203527472,0.0023923445371496713,0.0023923447329773266,0.002392344681238771,0.37840257458567444,0.3706351081284882,0.11531517964472963,0.0023923445574255057,0.002392344530802071,0.00239234458965038,0.0023923445115079443,0.5711036499512618,0.5559572340589185,0.8473894050094429,0.0,0.32708161582852435,0.18015457539815055,music,0.9428571428571428
133,harry belafonte,the next big river,1954,pop,boat ashore hallelujah boat ashore hallelujah river chilly cold hallelujah warm human soul hallelujah world mighty place hallelujah satan face hallelujah boat ashore hallelujah boat ashore hallelujah hallelujah walk right hallelujah reason felines permit hallelujah hallelujah boat ashore hallelujah boat ashore hallelujah hear say hallelujah world think dead hallelujah take ride hallelujah whale inside hallelujah boat ashore hallelujah boat ashore hallelujah build hallelujah work dark hallelujah leave foreign shore hallelujah family oars hallelujah boat ashore hallelujah boat ashore hallelujah nail cross hallelujah lose hallelujah soldier hallelujah hold line arkansas hallelujah boat ashore hallelujah boat ashore hallelujah jericho hallelujah alabama hallelujah mississippi kneel pray hallelujah bus hallelujah boat ashore hallelujah boat ashore hallelujah,112,0.0016447368642150393,0.37590428999355247,0.1722987864727136,0.0016447370703438604,0.001644736874029447,0.04293562128608102,0.06236361527744184,0.0016447369917980048,0.0016447368886042518,0.0016447369378389466,0.2386175289246446,0.0016447369593309432,0.0016447370070523236,0.0016447368832053174,0.0016447369723461358,0.0016447368464905508,0.6772446658724143,0.625233956362331,0.881525985467857,0.0,0.6753915910964551,0.36334347979636594,violence,0.9428571428571428
135,lata mangeshkar,sitaron ki mehfil saji,1954,pop,rope throw fall know deep stare real hard water perceive distance yeah distance world measure hand land write understand distance yeah distance awake hear breathe inch space need live dead awake hear breathe inch space need live dead climb earth tallest mountain reach bullet straight sight stop heavens half high distance distance,52,0.0013495276853694122,0.4774990126290759,0.10228424292562913,0.0013495276890049964,0.11416454369950232,0.0013495277319848758,0.0013495277014905517,0.0013495278069023142,0.0013495277638846594,0.0013495277849347954,0.0013495277384260747,0.2332599988521266,0.0013495278370934747,0.0013495276883595988,0.0013495277507363868,0.027284420684936403,0.3566554749268927,0.5345229854113784,0.9959839317107749,0.7935222672064778,0.47959604286892005,0.26123818882031147,violence,0.9428571428571428
138,a. m. rajah,gopiparivrito,1954,pop,deal pharmaceuticals sell pills yesterday sister call tell kill respectable doctor hill shoot heart feel thing poor deal pharmaceuticals sell expensive drug give money hell think medicine prescription fill come goodbye sorry die come finish pay come finish pay come finish pay come finish pay deal pharmaceuticals sell pills yesterday sister call tell kill medicine prescription fill come goodbye sorry die come finish pay come finish pay come finish pay come finish pay,73,0.1670886179902593,0.219531206781843,0.06706831091214623,0.0009930486674983208,0.0009930486972532769,0.06533341708526158,0.06439661267373115,0.07584796494531768,0.3288172849785105,0.0009930487297763074,0.000993048703802307,0.0009930486844038947,0.0009930486941951086,0.000993048687120302,0.0009930487824862287,0.0009930489922854815,0.48229177948662416,0.5372663641258364,0.8504014562263618,4.504048582995951e-05,0.7186727122835943,0.30228051166362746,obscene,0.9428571428571428
140,jonah jones,you're the cream in my coffee,1954,pop,fade dear serenade evade wonder blue listen plead nearness need time heed offer quanto sonno agiu perso famme durmi notte abbraciata quanto sonno agiu perse famme durmi quanto sonno agiu perse famme durmi,33,0.006578947399115149,0.0065789473769567374,0.006578947735211489,0.156699819668958,0.12991666156958293,0.006578947370138291,0.08070525622360077,0.006578948079030229,0.006578947478503778,0.408399713865356,0.006578947430294728,0.00657894775095199,0.00657894746150169,0.0065789473684217045,0.13217328374100215,0.006578947368456005,0.630672587458031,0.7068687024075071,0.04648498643070927,0.04362348178137652,0.6403544929925803,0.5415272228722259,music,0.9428571428571428
148,lata mangeshkar,kabhi khamosh rahte hain,1955,pop,feel better fuck write better stick grind teach lesson cause learn yeah shin children burn heart beat cage want want feel feel stick city belong field yeah leave leave leave leave leave leave leave morning eat heart beat cage friends laugh love mistrust help look leave go concert fight crowd guess excite think get leave leave leave leave leave leave leave sorry think steal heart beat cage heart beat cage heart beat cage,73,0.0008223684266914048,0.0008223685366328048,0.0008223684794449222,0.0008223684495332213,0.032599416611122936,0.000822368472971894,0.017344862217458488,0.10808539065329727,0.17731486882581882,0.0008223684766617454,0.0008223684974207762,0.06848740025555264,0.02259441937430699,0.0008223684407602724,0.48409850690537615,0.05174969815082984,0.4736272067583668,0.5461631156577698,0.9929718804938561,0.04838056680161944,0.5744023083264632,0.24822476938218688,sadness,0.9285714285714286
149,mohammed rafi,khanke to khanke,1955,pop,heart home lips know rest heart home home suit best eye know life eye know home heart heart endure nicest heart home know roam line heart home divine heart home heart home divine heart home,35,0.0017543859950766253,0.0017543861336304079,0.07059342648000819,0.001754386501034065,0.0017543859705923697,0.0017543859997840674,0.04922413976209759,0.17493904584007736,0.0017543860161188113,0.30844779050992754,0.001754386166169362,0.0017543860246158921,0.0017543859742832828,0.001754386006320863,0.37223419272231584,0.0017543859681498244,0.5223654283548144,0.6256954593236417,0.732931458766525,0.0,0.9732069249793899,0.5525385777814081,sadness,0.9285714285714286
161,johnnie ray,here am i,1955,pop,break hearted forget mighty soon break hearted time say goodbye know lose lose therer girl break hearted heart know pain hadn love vain break hearted,25,0.0027700831400440514,0.0027700831719563285,0.0027700832594754494,0.0027700834633125745,0.0027700831171505653,0.0027700831268463377,0.11921428820954208,0.1903751188131971,0.0027700831421565426,0.002770083374261447,0.0027700832471015974,0.00277008319305438,0.05642327531889004,0.05765706581190961,0.5375490868271245,0.002770083107712254,0.30683418173941296,0.5754941927544035,0.9789156414815678,0.0,0.2549464138499588,0.07394505213776445,sadness,0.9285714285714286
164,les paul,brazil,1955,pop,brazil hearts entertain stand beneath moon softly murmur someday soon kiss cling tomorrow morning away million things twilight dim recall thrill thing certain return brazil,25,0.0032894737136214118,0.003289473855538324,0.3363568018589156,0.003289473750609816,0.003289473703222145,0.003289474159633235,0.16599758172531978,0.0032894740260628777,0.0032894737470260497,0.0032894738624884134,0.003289473786973276,0.35956174862162443,0.003289473724853018,0.0032894737873133033,0.0887417606030208,0.0032894739606556893,0.7703888227011806,0.638207317385842,0.07519987469866939,7.449392712550607e-05,0.5166941467436108,0.4464291577474691,world/life,0.9285714285714286
167,les paul,"baby, won't you please come home",1955,pop,feel okay good cause lately feel strange like rearrange change voice ones hear head fellas tell better dead paint lately get harder sleep muscle spasms deep single night cold like feel hand toe tell pour come yeah cold feel face wear go moon feel like death come soon wanna fuck sleep mmmmm flash eye pretty angels bright light devil soul look hell like,63,0.0009569378606787718,0.3449721251958585,0.0009569379297077913,0.0009569378542134085,0.019824127934020913,0.0009569378051809456,0.0009569378163995402,0.06316060539133841,0.060289039406435485,0.0009569378516739864,0.0009569378367750137,0.18761549647390727,0.000956937864728104,0.15696644813810964,0.0009569378272350818,0.11910700507393757,0.6804938806455106,0.648411660641489,0.8162648757679476,0.0,0.258037922506183,0.30228051166362746,violence,0.9285714285714286
168,frankie laine,jezebel,1955,pop,jezebel jezebel devil bear pair horn jezebel pair eye promise paradise jezebel devil plan torment decieving grieve leave blue jezebel devil bear pair horn jezebel pair eye promise paradise jezebel devil plan torment decieving grieve leave blue jezebel know lover forsake dream goals silent scorn charm jezebel devil plan torment decieving drieving leave blue jezebel night jezebel jezebel jezebel,59,0.0021052632186695365,0.3258093603694923,0.221627553603152,0.0021052635470844407,0.0021052631701058565,0.0021052631615573426,0.11785666403418286,0.002105263385407547,0.002105263212103443,0.1524720074203089,0.002105263255773742,0.0021052633776823338,0.059133237045055964,0.0021052632047594525,0.0957327552794338,0.002105263165174908,0.5472760749485542,0.6820244596569494,0.8353412001417674,1.082995951417004e-06,0.3920032976092333,0.33931870544905895,violence,0.9285714285714286
169,bill haley & his comets,two hound dogs,1955,pop,hound rhythm blue hound dog name rhythm blue hound rompin rhythm blue hound rockin rhythm blue hound crazy rhythm blue hound hound hound hound rhythm blue yeah rhythm blue romp stomp roll stop save soul rhythm blue hound dog sittin stump diggin music start jump dance shoe dog name rhythm blue hound rhythm blue hound dog name rhythm blue hound rompin rhythm blue hound rockin rhythm blue hound crazy rhythm blue hound hound hound hound little white rabbit cross road rockin arollin like crazy toad rhythm say blue match rabbit place hound rhythm blue hound dog name rhythm blue hound rompin rhythm blue hound rockin rhythm blue hound crazy rhythm blue hound hound hound hound rhythm say blue blue say rhythm crazy bail trail arockin arollin awaggin tail hound rhythm blue hound dog name rhythm blue hound rompin rhythm blue hound rockin rhythm blue hound crazy rhythm blue hound hound hound hound hound hound hound hound,156,0.0006119951071527094,0.0006119951374219114,0.0006119951640222917,0.000611995106266267,0.012722941552795915,0.0006119952240869238,0.0006119951051459119,0.000611995114028173,0.000611995133692219,0.3586189801726805,0.17329920130023418,0.01315124216234373,0.0006119951086289319,0.0006119951308890426,0.0006119951150272786,0.0006119951045923795,0.5364453590382325,0.7045355485475475,0.7188752197542367,0.004423076923076924,0.779472382522671,0.8488441280648604,music,0.9285714285714286
181,les paul,sleep,1955,pop,sleep sleep sleep sleep close joy fade away memories sweet repeat dream creep sleep sleep sleep daytime laughter song even bring romance lovers stroll night time bring rest weary sooths hearts dreary leave dream bring sweet golden dream sleep sleep sleep sleep close joy fade away memories sweet repeat dream creep,51,0.0012531328396708096,0.0012531328777314404,0.0012531329216299949,0.3268807650707874,0.0012531328333389834,0.0012531328425604642,0.16744572576462854,0.001253132847837195,0.0012531328594521122,0.13585340964927442,0.0012531328522501525,0.1605936775887476,0.0012531328545391201,0.0012531328371922319,0.19168256193806468,0.0012531328356850972,0.4216397703888228,0.5917493526139015,0.8062247050448846,0.6993927125506072,0.6939406430338004,0.3973785767883841,night/time,0.9285714285714286
183,lata mangeshkar,mera dil yeh pukare aaja,1955,pop,forth try open close door wear pride hide pain know win play game tell need stay steal heart free tell leave come unglued tell truth reason excuse lie say goodbye leave ought know repeat away past someday repeat tell truth,40,0.0014619884714690376,0.0014619883783116698,0.0014619883639927992,0.0014619883282124793,0.0014619883837008137,0.0014619883390179977,0.03410984034466422,0.43438463174677366,0.0014619883671681147,0.001461988374413042,0.0014619883825334875,0.0014619883387128273,0.034299025484413874,0.0014619883706697896,0.4752766770940564,0.001461988306516769,0.25917903173399764,0.5562905417531984,0.9779116244092616,0.049696356275303645,0.5043281121187139,0.18816283351391952,sadness,0.9285714285714286
185,ted heath,to you my love,1955,pop,long finish patrol light burn distance dare sound scar snow sleep giants listen tether line gold brothers patrol breathe keep rhythm know get cold wool cape weave smell lavender lipstick come home know better watch snow wive mother pray count rosaries lover lipstick lavender keep close hold close hour escape sunlight run mountain ravenous face moon come soon stay late feel goddamn ring gold heat hair promptly cool set light blind paint pattern skin head dovetail nicely chest lay shop face forge think tend coal smiths flame high eye dream lie bridle hades good control bellow breathe work painfully slow hold taste reward white iron draw like paint know know tell time need loud feel right listen whisper lips graze line memorize word press leave mark promise pull knuckle white breathe slip mountain ridge finish,135,0.0005659309787176109,0.32189133713413975,0.0005659309891365979,0.07889605041372111,0.0005659310000933005,0.0005659311096880339,0.06778714547087517,0.12444955618231338,0.0005659309925189667,0.07058067726673836,0.0005659309903366138,0.23253791569322038,0.017532138327122214,0.0005659309829713983,0.0005659309877140442,0.027778658826472413,0.5797682226795191,0.5014486065174473,0.9397589756616221,1.1842105263157894e-06,0.6681780708985985,0.2952732858123296,violence,0.9285714285714286
191,ted heath,believe in me,1956,pop,niggas wasn runnin dark like niggas wasn talk bout light niggas wasn runnin dark like niggas wasn runnin dark like niggas wasn talk bout light niggas wasn runnin dark like look demon doin tupid shit talkin reason know things okay right tryna dream path gettin cake want place late okay away dark minute minute yeah lookin create tenets hang nigga finish play diminish yeah yeahyeahyeah goofy beat like switch kick gucci heat deck hit hand tie leave right wrists know address ghostie bitch turn arrows bullets cupid believe shit swallowin flow neck slit foes cause hatin time statement mind body ghostie fade body want sloppy weak better broccoli muddiest league fuck bitch come come come come mmmm come come come come,121,0.057983806689256484,0.0005783690290567551,0.0005783690342342724,0.0005783690624598913,0.024863772443910324,0.0005783690011092615,0.0005783690118666223,0.14171949294600952,0.5887757132473507,0.0005783690109286457,0.0005783690285598553,0.1416847442127227,0.0005783690056061153,0.0005783690365943552,0.0005783690783267819,0.00057836900052494,0.2710928192353515,0.37463784837063807,0.9839357268430994,0.01751012145748988,0.3404781533388293,0.102074058769403,obscene,0.9142857142857143
192,ted heath,take the “a” train,1956,pop,drinkin team daniels homey bean kinda blitz try behave walk soldier fuzzy naval fallin stumblin crawlin come police captain rapper say freeze say hand hand key kinda simple come marguarita friend ask friend bout marguarita say virgin wouldn wanna meet talk marguarita cause flyer take coast cause want screw driver speech plenty tequila beach tequila tetete tequila tequila fussin mexican white russians drink hand walk cuervo marguaritas talk wise cause distinguish ives speak english say better think fast cause kinda crazy hear shoot glass give advice go like catch night train head cisco wanna stick catch york grey hound zone everybody stylin sippin teas long island black party come halt cause drink tequila lemon assault tequila tetete tequila tequila wake morning felt like zombie tequila gold label bomb wake late wasn feelin great say bicardi party startin walk party start playin game play top fuzzy quarter bartles come tell chill brothers take strawberry take mink barely think cause tequila drink tickle pink music come rock instrumental groupie name oriental groupie girl jocks wear black drink scotch rock fake marriage honeymoon zone vagabond blue lagoon everybody word wise girly bottle tequila sunrise tequila tetete tequila tequila tequila tetete tequila tequila,199,0.0005159959145993697,0.0005159959122429483,0.0005159958918854699,0.0005159959059110005,0.0005159958908855636,0.0005159958765620293,0.0005159958879747594,0.13661102503590045,0.30439729129557974,0.020922467455093182,0.4838283316549186,0.0005159958891382151,0.0005159959117209179,0.017200668964822613,0.0005159958881644072,0.0005159958959201566,0.5418607169933933,0.44006871266312847,0.9367469244447033,0.006265182186234818,0.2920445177246496,0.17815251086920833,obscene,0.9142857142857143
199,lata mangeshkar,pahuni raghunandan savala,1956,pop,yippie kiyo check lettuce tomato forget mayo know bite style gucci carryon fido ucci coochie good gucci beach good pucci hood like fry piece club minaj groupies okay coofiecoofie know flava foofyfoofy know gucci suit gucci coupe soft gucci roof listen chick chick muthaooh sign check,46,0.002923976640697338,0.0029239767786203947,0.0029239767463978207,0.0029239766901143576,0.002923976663733002,0.0029239766108951175,0.00292397676963963,0.18370031757195823,0.667948210221278,0.0029239767171709338,0.0029239767111791195,0.002923976691219587,0.0029239766709725367,0.002923976801882149,0.00292397675528293,0.10156784508312142,0.4443842738004983,0.7068943414609132,0.9829317097707931,0.00023684210526315788,0.7227947238252266,0.5064910936157365,obscene,0.9142857142857143
201,bill haley & his comets,come rock with me,1956,pop,come gang arock vive roll boulevard agay paris vive roll rockin rockin brother brother rockin right bank rockin leave bank night long night long rock rock sister sister rockin right bank rockin leave bank vive vive company paris vive vive marcherie vive roll dance dance vous plaît vous plaît look brother clock night night rock rock go go rockin right bank rockin leave bank night long night long vive vive company paris vive vive marcherie vive roll vive vive company paris vive vive marcherie vive roll vive vive company paris vive vive marcherie vive roll vive roll vive roll vive roll vive roll,103,0.0012239903082317967,0.0012239902360893502,0.001223990238210389,0.4004640906861412,0.0012239902102006556,0.10472002538537807,0.0012239902137351245,0.0012239902536358622,0.0012239902431706268,0.0012239902339445372,0.0012239902846450134,0.07788500647358719,0.11630556947087553,0.0012239904135557913,0.0012239902866411567,0.0465088596213556,0.7736380374742771,0.6720252288285515,0.57429676134213,5.921052631578948e-06,0.8237840065952184,0.7477398693532771,night/time,0.9142857142857143
202,lata mangeshkar,antar mantar jantar,1956,pop,chain heart free grow cold longer care go heartaches linger chain heart free tear eye spark somebody chain heart free instrumental heart word sympathy fair heart longer care beat chain heart free chain heart free grow cold longer care go heartaches linger chain heart free,45,0.0013495276688025267,0.0013495277428959766,0.001349527718415887,0.001349527669797583,0.0013495276653739342,0.0013495278541016918,0.001349527736049247,0.0013495277492549076,0.0013495276884562524,0.0013495277139497208,0.0013495277073366503,0.0013495277365286656,0.3892100030818557,0.0013495276764673868,0.5208076581145518,0.06838989539761811,0.7758041806563415,0.7175601876778709,0.9648594024692797,0.7348178137651822,0.9587798845836769,0.6926830948073653,sadness,0.9142857142857143
204,lata mangeshkar,kahan se yeh sholon ka toofan aaya,1956,pop,temperature risin fever high future feet heavy head wish junkie wish dead cold turkey body achin pimple bone want leave eye wide open sleep thing sure deep freeze cold turkey thirty hours roll pain pray free good promise hell cold turkey,41,0.0016447368721876777,0.4543602407244315,0.0016447370128396673,0.0016447369211545022,0.0016447368501272225,0.0016447369861280982,0.001644736875606854,0.0016447370310405406,0.0016447369108162854,0.0016447368976257866,0.0016447369655247842,0.05325351949253371,0.03877981336100926,0.0016447369058770096,0.24904341658820456,0.09498670899919133,0.42272284197985494,0.5168320385611362,0.9979919658553876,0.444331983805668,0.5166941467436108,0.04551573582678457,violence,0.9142857142857143
